web-scraper-order,web-scraper-start-url,idName,idName-href,name,image-src,candidateConnection,contactLinks1,contactLinks1-href,contactLinks2,contactLinks2-href,contactLinks3,contactLinks3-href,contactLinks4,contactLinks4-href,contactLinks5,contactLinks5-href,contactLinks6,contactLinks6-href,campaignWebsite
"1587945044-355","https://thegoodparty.org/scrape/candidates?onlyNoData=true","696|Stephen Cornwell||House","https://ballotpedia.org/Steve_Cornwell","Steve Cornwell","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","Campaign Facebook","https://www.facebook.com/CornwellForCongress/","Campaign Twitter","https://www.twitter.com/CornwellforNY","null","","null","","null","","null","","null"
"1587945305-405","https://thegoodparty.org/scrape/candidates?onlyNoData=true","29|Frank Polo||House","https://ballotpedia.org/Frank_Polo_Sr.","Frank Polo Sr.","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Frank_E._Polo__Sr._fixed.png","null","Campaign website","https://frankpolo.org/","Campaign Facebook","https://www.facebook.com/Polo116/","Campaign Twitter","https://www.twitter.com/Polo4Congress","Personal Facebook","https://www.facebook.com/FPolo2020","null","","null","","null"
"1587945111-368","https://thegoodparty.org/scrape/candidates?onlyNoData=true","523|Christine Bish||House","https://ballotpedia.org/Chris_Bish","Chris Bish","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/cb.jpg","<div class=""survey-result"">
				<p class=""survey-question"">Who are you? Tell us about yourself in 300 words or less.</p>
				<p class=""survey-response"">I am a successful small business owner and native Californian. Throughout my childhood I have moved from California to New York and back. I am a wife, a mother, a citizen and A Candidate for California's 6th Congressional District. Like you I have watched career Politician's work to keep their jobs and ignore the needs of our community. I am tired of waiting for someone to represent me! I am a passionate supporter of our Constitution and the Responsibilities that comes with our Rights. I support law enforcement, our military and the rule of law.  I strongly support protection of our environment and the duty to be a steward of the land.  I am a licensed Realtor with a background in financial Investigations, with over 16 years of experience in the Sacramento area real estate market. I work personally with the people in the District and an have intimate knowledge of the needs for our community from safe drinking water and schools to the needs of low income citizens and affordable housing. I am an ordinary citizen, I shop in local stores and drive the same crumbling roads as my neighbors. I have a plan to fix our community.
 </p>
			</div>
						    <div class=""survey-result"">
				<p class=""survey-question"">Please list below 3 key messages of your campaign. What are the main points you want voters to remember about your goals for your time in office?</p>
				<ul class=""key-messages"">
					<li>CLEAN WATER We have the tools to provide safe clean water to our community and I have the will to use them. </li>
					<li>EDUCATION  Parents have the right to choose Charter Schools, Private Schools, and Homeschooling.  I believe schools are a place for children to learn to read, to write and express themselves without being subjected to social engineering. </li>
					<li>SENIORS  Our seniors like our children are a valuable resource. I pledge to help my elders keep their homes and have the ability to stay independent and afford food and medicines.  </li>
				</ul>
			</div>
							<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">CLEAN WATER -
While all politicians claim to want clean, safe water their actions speak loader then words. We have not been told the truth about the ground water contamination in our district. My opponent has ignored the problem for to many years. She has ignored the homeless crises and the human waste that is poisoning our rivers and streams. We have the tools to provide safe clean water to our community and I have the will to use them. 
EDUCATION 
Parents have the right to choose Charter Schools, Private Schools, and Homeschooling. I oppose Common Core standards that try to force a one-size-fits-all approach to educating our children. I believe schools are a place for children to learn to read, to write and express them. Our schools have become breeding ground for socialism and liberal agendas. It is long overdue that schools go back to basics to guarantee our children opportunities for a better life and to effectively compete against foreign workers.
SENIORS 
Our seniors like our children are a valuable resource. The wisdom and experience they offer can no longer be ignored or taken for granted. In my career in real estate I see firsthand how seniors are forced to choose between having a home while sacrificing food and medicine. They are treated like pawns used to maintain power. I pledge to help my elders keep their homes and have the ability to stay independent and afford food and medicines. It is our obligation to care for our seniors while preserving their dignity</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">I look up Margret Thatcher. She was strong, independent  and had a great sense of humor.  I am strive to be like Theodore Roosevelt. He said \""It is hard to fail, but it is worse never to have tried to succeed.\"" ...   I have never let \""NO\"" stand in my way.  I learned to consider the consequences of my actions and try to think first and not be swayed by emotion. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">the writing of Thomas Jefferson, John Lock, John Adams.. Atlas Shrugged. I love American History,  I believe we learn more from our mistakes and losses as well as success.  I thrive on stories of life and liberty.  The Darkest Hour and the Kings Speech would be recent movies. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">I want someone that is stern with a strong personality. Someone grounded in their conviction but not blinded with arrogance. You must be able to speak  publically, accept constructive criticism without being thin skinned while trusting your instincts.  Running for office is not for the faint of heart. The willingness to listen to opposing points of view and make informed decisions is the making of a great leader.  Hiding your agenda to avoid conflict is a red flag of what we don't need. Making excuses for towing the party line and falling asleep at work on National TV is sign to get out.  Keeping the job to keep the job doesn't benefit the citizens of the District. The job cannot be the reason for holding the office, the desire to serve your community and fight for the people that  trust you to make decisions that serve not only the district, but the state and the country.  At some point you must have the character to stand up to your party to do the right thing</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">I have a positive- can do attitude.  I am creative and a problem solver. I connect with people on a personal level. Most people want to be herd and I am a listener. II have integrity and a servant's heart.  I am an effective communicator. In my business I don't expect anyone to do something I am not willing to do myself.  I can be steadfast or flexible when called on.  I am confident, never arrogant and respect the value of work regardless of the job or occupation. 
To hold office you need to accept people from every walk of life. I don't want to be tolerated, no one does. We want to be understood even if we disagree.
</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">First and foremost you must be available to hear the concerns of your constituents. You must spend as much time as possible with the people that elect you, You must live in the community you represent.  That's not vicariously through staffers and polls. Drop into a school board meeting,  visit seniors and shelters. You must know who you represent in some cases put your personal views to the side to do what is best for the district. As a representative of the people you must be able to say no to special interest and the money that comes with it to do the right thing. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">That I made a positive difference in peoples lives and made the world a little better. I want to be an example to my children and grandchildren. We all matter and life is not about power of money, its about love and time and what we do with it. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">Jimmy Carter plunged us into a gas shortage. My parents had to line up for hours to get gas on odd or even days based on the last number of the car license plate.  4th Grade 9 or 10 years old. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">I was 8 years old working in my fathers restaurant after school and weekends. I filled salt and pepper shakers, wiped down menu's and rolled silverware for wait staff.  I did this job on and off over the years until the last family restaurant sold around 1992.  If your family owns a restaurant you have that job for life. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">The Red Badge of Courage.  It's about life and what we learn about ourselves on our journey. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you could be any fictional character, who would you want to be?</p>
				<p class=""survey-response"">Wonder Woman - She is a beautiful, brilliant bad-ass with a loving heart. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was the last song that got stuck in your head?</p>
				<p class=""survey-response"">Sailing by Chris Cross</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is something that has been a struggle in your life?</p>
				<p class=""survey-response"">weight! I have be thin and chubby, thin is better.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">To maintain our sovereignty against people who refuse to appreciate our great society and the freedom we possess.  We have an obligation to oppose those that would hide our past, good and bad, to control our future.   Carl Sagan said \""You have to know the past to understand the present.\"" I would expand that quote to read \""You have to know the past to understand the present and pave a path to the future.\""

It is truly the Peoples house. It is made up of citizens from every corner of the country.  Every race, religion, occupation  and background have been represented in the halls of the house.  Only in recent years has the beauty of free expression of ideas and speech been darkened. The resilience of the body through the guidance of the framers will prevail and Representatives like myself will restore truth and transparency  to this honored institution.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">Yes and No,  I believe a member of the house must have a personal connection to the citizens they serve. Many of the elitist's in office only have a packaged view of their constituents, dictated by polls and staffers.  I ,like my fellow citizens are fast learners. Too much experience in government or politics can jade enthusiasm and stifle fresh thoughts and ideas out of desperation to stay in office.  The house was never meant to be a lifelong appointment. In fact, the Supreme Court is the only institutions the framers intended to be lifelong appointments.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">To maintain our sovereignty against people who refuse to appreciate our great society and the freedom we possess.  We have an obligation to oppose those that would hide our past, good and bad, to control our future.   Carl Sagan said \""You have to know the past to understand the present.\"" I would expand that quote to read \""You have to know the past to understand the present and pave a path to the future.\""</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">The House Committee on Energy and Commerce and The Committee on Education and Labor</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that two years is the right term length for representatives?</p>
				<p class=""survey-response"">yes, it was designed to rotate people and ideas. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What are your thoughts on term limits?</p>
				<p class=""survey-response"">I agree on term limits. I would welcome limits of 3 terms in the House and Senate and prohibit appointments of spouses when a member dies. We are not a monarchy. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not currently a member of your party’s leadership in the U.S. House of Representatives, would you be interested in joining the leadership? If so, in what role?</p>
				<p class=""survey-response"">I would be interested in a leadership position. I believe in passing the mantle not prying it from someones cold dead hand.  I would have to be in the house and see the actual inner workings of the leadership to determine where I fit in. I also know the cream will always rise to the top.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a particular representative, past or present, whom you want to model yourself after?</p>
				<p class=""survey-response"">Vic Fazio, I opposed his political views but I believe he was sincere in his passion for victims and the local environment.  He was available to his constituents of all political persuasions. I believe he was open to opposing points of view and he had the ability to compromise and reach across the isle. I don't recall him grandstanding to get attention but focused on the work of our community. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting representatives and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">In Truth, my story is my motivation to run for office.  When my representative refused to return my calls, never held town halls and is pretty much unreachable except for photo-ops.  I learned of multiple Federal law suits regarding the contamination of the ground water that services my community. At no time did the water district or my  current House Representative reach out to the community to warn us of the contamination or stand on the House Floor to demand immediate cleanup of the superfund site in the district.  Shortly after the discovery of the extent of the contamination I was diagnosed with Kidney cancer. I was very lucky to have discovered my cancer early . About a third of my right kidney was removed with the tumor and I did not need further treatment.  Since that time I have seen my community in a new light. I notice the number of cancer victims in my neighborhood young and old. Cancer doesn't discriminate based on political party.  I notice the lady around the corner that died of cancer. The elderly couple a few blocks away both battling cancer, the child of a friend who breaks his bones on the playground just trying to be a little boy.  I will never forget the look on the face of my surgeon when I told him about the contamination. His jaw dropped and he lost all expression on his face when he said \""that's my water district\"".</p>
			</div>","Campaign website","http://bishforcongress.com/","Campaign Facebook","https://www.facebook.com/BishForCongress/","Campaign Twitter","https://www.twitter.com/BishForCongress","Personal Facebook","https://www.facebook.com/chrisbishDRE","null","","null","","null"
"1587945084-363","https://thegoodparty.org/scrape/candidates?onlyNoData=true","628|Jim Lower||House","https://ballotpedia.org/James_Lower","James Lower","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/James_Lower.jpg","null","Official Facebook","https://www.facebook.com/pg/RepLower/about/?ref=page_internal","Campaign website","http://votelower.com/","Campaign Facebook","https://www.facebook.com/votelower/","Campaign Twitter","https://www.twitter.com/RepJimLower","Personal Facebook","https://www.facebook.com/james.lower","null","","<b>Pro-Life</b>
<p>Jim is 100% pro-life. He is endorsed by Right to Life of Michigan. He has a strong track record of Pro-Life accomplishments.
</p><p><b>Pro-Jobs</b>
</p><p>Jim believes the government has a role to play in creating jobs. That role is to create laws and policies that encourage economic growth in our communities and our state. That does not mean handing out corporate welfare, it means creating a playing field and an environment where companies can be successful and provide good paying jobs.
</p><p>'<b>Pro-Second Amendment</b>
</p><p>Jim is a lifetime member of the NRA. He has held a concealed pistol license for many years.  He is the only candidate endorsed by the NRA! Jim will be a strong defender of our right to keep and bear arms.
</p><p><b>Pro-Family Values</b>
</p><p>Jim is a strong supporter of family values. He believes parents, not the government, should play the dominant role in the education and upbringing of their children. Honesty, integrity, and doing the right thing even when no one is looking are values Jim and his family live by.
</p><p><b>“We the People” must be in charge of our own government</b>
</p><p>Jim wants to represent the people of Montcalm and Gratiot counties to the best of his ability. This means being accessible and listening to their ideas and concerns. New technology has made it easier than ever for people to connect with their elected leaders. While they may not always agree on every issue, Jim wants the 70th District to know he is listening.<sup id=""cite_ref-quotedisclaimer_5-0"" class=""reference""><a href=""#cite_note-quotedisclaimer-5"">[5]</a></sup>
</p>"
"1587945117-369","https://thegoodparty.org/scrape/candidates?onlyNoData=true","521|Tom Kean||House","https://ballotpedia.org/Thomas_Kean_Jr.","Thomas Kean Jr.","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/kean_tom_color.jpg","null","Official website","http://www.njleg.state.nj.us/members/BIO.asp?Leg=220","Official Twitter","https://www.twitter.com/tomkean","Campaign website","https://tomkean.com/","Campaign Facebook","https://www.facebook.com/TomKeanPolitical/","Campaign Twitter","https://www.twitter.com/keanforcongress","Personal Facebook","https://www.facebook.com/tomkean","null"
"1587945400-424","https://thegoodparty.org/scrape/candidates?onlyNoData=true","220|Juan Hidalgo||House","https://ballotpedia.org/Juan_Hidalgo_Jr.","Juan Hidalgo Jr.","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Juan_Hidalgo.jpg","null","Campaign website","http://hidalgoforcongress.com/","Campaign Facebook","https://www.facebook.com/HidalgoForThe51st/","Campaign Twitter","https://www.twitter.com/HidalgoCongress","null","","null","","null","","<ul><li><b>Jobs</b>: The unemployment rate in the 51st District is at an alarming 17.5 percent. Why is our unemployment rate much higher than the national average? This is unacceptable and I vow to do everything I can to influence and bring jobs to our communities. We have to ensure that our families are provided for and our right to do so is protected.</li></ul>
<ul><li><b>Education</b>: Our high school graduation rate is nearly 20 percentage points below the national average. I'm not interested in placing blame on this statistic. My goal is to help foster a higher level of drive, dedication and character in our future generations. I believe we can achieve this goal through the development and maintenance of education programs that will encourage students and educators through reward-based systems.</li></ul>
<ul><li><b>Military</b>: I support a strong, well-armed, well-trained military. I firmly believe in Peace through Strength, and I think the 51st District stands with me in recognition of the strongest and most professional fighting force in the world. In our region we have Marine Corps Recruit Depot (MCRD) San Diego, Marine Corps Air Station (MCAS) Miramar, U.S. Naval Base San Diego, and Marine Corps Base Camp Pendleton. Our District is home to many fine Service men and women. I salute each of them, along with their families for their commitment and sacrifice.<sup id=""cite_ref-quotedisclaimer_4-0"" class=""reference""><a href=""#cite_note-quotedisclaimer-4"">[4]</a></sup></li></ul>"
"1587944994-344","https://thegoodparty.org/scrape/candidates?onlyNoData=true","796|Dana Ferguson||House","https://ballotpedia.org/Dana_Alan_Ferguson","Dana Alan Ferguson","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","Campaign website","https://www.fergusonformichigan1.com/","Campaign Facebook","https://www.facebook.com/FergusonForCongress/","Campaign Twitter","https://www.twitter.com/fergusonforMI1","null","","null","","null","","null"
"1587945193-383","https://thegoodparty.org/scrape/candidates?onlyNoData=true","272|Catherine Albro||House","https://ballotpedia.org/Cathy_Albro","Cathy Albro","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Cathy_Albro.jpg","null","Campaign website","https://cathyalbroforcongress.com/","Campaign Facebook","https://www.facebook.com/cathyalbroforcongress/","Personal Facebook","https://www.facebook.com/cathy.albro","Personal Twitter","https://www.twitter.com/cathyalbro","null","","null","","<b>What is your political philosophy?</b>
<p>Our power structure in Washington favors profits over people. I am running to change decision-making power to demand that people come first.
There is much we can achieve when a majority of the decision-makers study root causes of economic inequality and actually solve the problems through legislation and allocation of funds. Our budget must reflect our values.
</p><p><b>Is there anything you would like to add?</b>
</p><p>I will fight for an inclusive economy (including a livable wage), health care for all, high quality equitable education, a clean and protected environment, significant infrastructure investment, healthy communities and gun violence prevention.<sup id=""cite_ref-quotedisclaimer_3-0"" class=""reference""><a href=""#cite_note-quotedisclaimer-3"">[3]</a></sup>
</p>"
"1587945145-375","https://thegoodparty.org/scrape/candidates?onlyNoData=true","411|Jared Vanderdussen||House","https://ballotpedia.org/Jared_Vander_Dussen","Jared Vander Dussen","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JaredVanderDussen.jpg","null","Campaign website","https://www.jaredfornewmexico.com/","Campaign Facebook","https://www.facebook.com/JaredforNM/","Campaign Twitter","https://www.twitter.com/JaredforNM","null","","null","","null","","null"
"1587945277-399","https://thegoodparty.org/scrape/candidates?onlyNoData=true","85|Kathryn Ellis||House","https://ballotpedia.org/Kathy_Ellis","Kathy Ellis","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Kathy_Ellis_for_Congress.png","<div class=""survey-result"">
				<p class=""survey-question"">What would be your top three priorities, if elected?</p>
				<p class=""survey-response"">Affordable and accessible healthcare for all (Medicare for All), strengthen our public schools and keep vouchers, charter schools, and homeschooling options out of our rural areas,  upgrade and repair our damaged infrastructure including broadband/create high paying jobs.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">I am a clinical social worker and addiction counselor.  I am passionate about healthcare for all in my district.  Our hospitals are closing in my district and there are no services to replace them;  this is unacceptable.  We must be able to negotiate the cost of healthcare as well as pharmaceuticals.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">I had the opportunity to spend the day with Former First Lady Rosalyn Carter at the symposium on mental health at the Carter Center and at our health center.  She has the ability to reach out and connect with people in a very powerful way.  She shook hands with over 1000 people on the day I was with her, and she captured the hearts of all for her ability to connect with all people.  I admire her greatly for all the work she has done and continues to do for mental health.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">""Dave"" and ""Milk"" are the two political films that I connect with. ""Dave"" is  the man who takes the President's place and then wholeheartedly guides the nation.  His lack of experience and his wholesomeness is refreshing.  ""Milk"" is about a man who sacrifices his life because of his belief that everyone should be of value in our country.  Both touch me in different ways but it reminds us that we are all called to a ""higher ground"".</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">An elected official should have the ability to sit down with constituents and listen to what their concerns are and ""what keeps them up at night.""  We need to talk less and listen more to those who are impacted by our policies. A good public servant is doing the job for the people, not to enhance his or her own pockets.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">As a social worker for over thirty years, I am able to listen to people who are experiencing a variety of difficulties; problem solving is something that I do daily with the people that I serve.  I have the perspective of being the vice-chair of a community health center board as well as a domestic violence shelter board.  I work with those of every political persuasion. I am calm and attentive and work with people to bring them together.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">Listen to constituents and guide policy to meet those needs.  Follow the ""will of the people"" and when I make a decision that is contrary, be available to answer questions and listen to comments. Being accessible to the electorate is vital.  Staying in contact with the leaders of each county is important as well as getting to know as many throughout the 30 county district as possible.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">I would like to have served my district by bringing healthcare to all citizens of the district, protecting public education and renewing the status of education in our district, and creating the start of a broad-based infrastructure plan that will help the residents for years to come.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">On November 22, 1963, I was looking forward to my 8th birthday party.  I remember seeing my teachers with tears in their eyes that afternoon.  My mom picked me up from school that day and we went to our church to pray for our country and our president.  I remember watching the funeral procession as a dark mood settled over our country.  We lost our innocence that day and have never gotten it back.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">My first job was giving piano lessons to little kids in the neighborhood.  That lasted a couple of years in high school.  My first real job out of graduate school was working with teens who had dropped out of school.  I worked with them to get their GED's, counseled them on various problems they were experiencing, and worked with them by teaching job skills.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What happened on your most awkward date?</p>
				<p class=""survey-response"">After seeing the Barbra Streisand version of ""A Star is Born"", a beautiful, heavy snow was on the ground when we got out.  We had no cell phones back then so we were hours late getting home. After battling through the traffic in the snow, we got closer to our homes in the country and found that there was very little snow.  It was a challenge to explain that one to parents!</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite holiday? Why?</p>
				<p class=""survey-response"">Christmas.  It is my favorite because I usually take a couple of weeks off work to enjoy decorating and cooking and seeing all family members in one house at the same time!</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">To Kill A Mockingbird-it is a timeless book that tells the story of where we were in American and where we still are struggling.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you could be any fictional character, who would you want to be?</p>
				<p class=""survey-response"">""Scout"" in To Kill a Mockingbird</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite thing in your home or apartment? Why?</p>
				<p class=""survey-response"">We have a tiny three season room that looks out over the woods in our yard.  The room is comfortable, quiet and warm.  Perfect for reading or napping and just looking at the seasons.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was the last song that got stuck in your head?</p>
				<p class=""survey-response"">ANYTHING from the musical, ""Alexander Hamilton""</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is something that has been a struggle in your life?</p>
				<p class=""survey-response"">My brother died when he was 39.  Our family created the ""village"" that kept his children in a safe space in which to grow. They were 7 and 4 at the time of his death.  They are now successful young adults; one is in medical school and the other just graduated with a degree in hospitality management.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">It is the body that truly represents the real people of the country.  It is the rowdier of the two chambers but it possesses the ability to bring all bills for raising revenue and has the sole power of impeachment.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">We need to have representatives that have a variety of experiences, from those who have governmental experience to those who are scientists, teacher, social workers, etc. It takes all walks of life to bring about a well-rounded House.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">We are challenged as a nation to heal the divides that the current inhabitant of the White House continues to produce.  We can only be successful as a nation when we are working together toward solving our problems.  We need people of good faith and truth to be our public servants not the current batch of individuals that seem much more focused on putting money in their own pockets and in those of the millionaires and billionaires.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">Ethics, Natural resources, Education and the workforce, veteran affairs</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that two years is the right term length for representatives?</p>
				<p class=""survey-response"">We are wasting money by having elections every two years.  I believe that the terms should be expanded to four years.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What are your thoughts on term limits?</p>
				<p class=""survey-response"">The more that I see members of Congress who have been in office for decades, the more convinced I am that we need term limits.  We need to decide how we can balance bringing new members in with having those who have been in office for longer periods of time.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What process do you favor for redistricting?</p>
				<p class=""survey-response"">Any process should be transparent, give redistricting authority to those who are not attached to certain elected officials/parties, or be drawn to disenfranchise any group residing in the district.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a particular representative, past or present, whom you want to model yourself after?</p>
				<p class=""survey-response"">The great dignity of Rep. John Lewis is unsurpassed.  His courage and conviction put most of the rest of us to shame.  I would only hope to have some of his qualities.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting representatives and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">I met a young woman invited to a Meet and Greet event for me.  She had never voted before, didn't think she was smart enough.  She shared her story of trying to get custody of her nieces after her sister's opioid  overdose and how hard it was to recover from her husband's loss of work after an injury. I told her that she was the reason that I was running: to help those who need a hand up.  She called me the other day to let me know she got custody of the children and her husband was better.  She said that she had one of my signs in her yard and had registered to vote for the first time.  She just needed a little encouragement.</p>
			</div>","Campaign website","https://www.ellisforcongress.com/","Campaign Facebook","https://www.facebook.com/ellisformissouri","Campaign Twitter","https://www.twitter.com/ellis4congress","Personal Facebook","https://www.facebook.com/profile.php?id=100014177383921","null","","null","","null"
